r2,r3,first_grouped_ratio,first_condition_4r3_ge_r2,first_ratio_ge_1_16,second_grouped_ratio,second_condition_r2_ge_2r3,second_ratio_ge_1_16,at_least_one_case_applies,an_applicable_case_proves_1_16
25,62,87/1169,True,True,29/497,False,False,True,True
25,63,88/1181,True,True,88/1509,False,False,True,True
25,64,89/1193,True,True,89/1527,False,False,True,True
26,0,1/17,False,False,1/15,True,True,True,True
26,1,27/454,False,False,9/136,True,True,True,True
26,2,14/233,False,False,14/213,True,True,True,True
26,3,29/478,False,False,29/444,True,True,True,True
26,4,3/49,False,False,5/77,True,True,True,True
26,5,31/502,False,False,31/480,True,True,True,True
26,6,16/257,False,False,16/249,True,True,True,True
26,7,33/526,True,True,11/172,True,True,True,True
26,8,17/269,True,True,17/267,True,True,True,True
26,9,7/110,True,True,35/552,True,True,True,True
26,10,18/281,True,True,6/95,True,True,True,True
26,11,37/574,True,True,37/588,True,True,True,True
26,12,19/293,True,True,19/303,True,True,True,True
26,13,3/46,True,True,1/16,True,True,True,True
26,14,4/61,True,True,20/321,False,False,True,True
26,15,41/622,True,True,41/660,False,False,True,True
26,16,21/317,True,True,7/113,False,False,True,True
26,17,43/646,True,True,43/696,False,False,True,True
26,18,22/329,True,True,22/357,False,False,True,True
26,19,9/134,True,True,15/244,False,False,True,True
26,20,23/341,True,True,23/375,False,False,True,True
26,21,47/694,True,True,47/768,False,False,True,True
26,22,24/353,True,True,8/131,False,False,True,True
26,23,49/718,True,True,49/804,False,False,True,True
26,24,5/73,True,True,25/411,False,False,True,True
26,25,51/742,True,True,17/280,False,False,True,True
26,26,2/29,True,True,2/33,False,False,True,True
26,27,53/766,True,True,53/876,False,False,True,True
26,28,27/389,True,True,9/149,False,False,True,True
26,29,11/158,True,True,55/912,False,False,True,True
26,30,28/401,True,True,28/465,False,False,True,True
26,31,57/814,True,True,19/316,False,False,True,True
26,32,29/413,True,True,29/483,False,False,True,True
26,33,59/838,True,True,59/984,False,False,True,True
26,34,6/85,True,True,10/167,False,False,True,True
26,35,61/862,True,True,61/1020,False,False,True,True
26,36,31/437,True,True,31/519,False,False,True,True
26,37,63/886,True,True,21/352,False,False,True,True
26,38,32/449,True,True,32/537,False,False,True,True
26,39,1/14,True,True,5/84,False,False,True,True
26,40,33/461,True,True,11/185,False,False,True,True
26,41,67/934,True,True,67/1128,False,False,True,True
26,42,34/473,True,True,34/573,False,False,True,True
26,43,69/958,True,True,23/388,False,False,True,True
26,44,7/97,True,True,35/591,False,False,True,True
26,45,71/982,True,True,71/1200,False,False,True,True
26,46,36/497,True,True,12/203,False,False,True,True
26,47,73/1006,True,True,73/1236,False,False,True,True
26,48,37/509,True,True,37/627,False,False,True,True
26,49,15/206,True,True,25/424,False,False,True,True
26,50,38/521,True,True,38/645,False,False,True,True
26,51,77/1054,True,True,77/1308,False,False,True,True
26,52,3/41,True,True,1/17,False,False,True,True
26,53,79/1078,True,True,79/1344,False,False,True,True
26,54,8/109,True,True,40/681,False,False,True,True
26,55,81/1102,True,True,27/460,False,False,True,True
26,56,41/557,True,True,41/699,False,False,True,True
26,57,83/1126,True,True,83/1416,False,False,True,True
26,58,42/569,True,True,14/239,False,False,True,True
26,59,17/230,True,True,85/1452,False,False,True,True
26,60,43/581,True,True,43/735,False,False,True,True
26,61,87/1174,True,True,29/496,False,False,True,True
26,62,44/593,True,True,44/753,False,False,True,True
26,63,89/1198,True,True,89/1524,False,False,True,True
26,64,9/121,True,True,15/257,False,False,True,True
27,0,1/17,False,False,1/15,True,True,True,True
27,1,28/471,False,False,28/423,True,True,True,True
27,2,29/483,False,False,29/441,True,True,True,True
27,3,2/33,False,False,10/153,True,True,True,True
27,4,31/507,False,False,31/477,True,True,True,True
27,5,32/519,False,False,32/495,True,True,True,True
27,6,11/177,False,False,11/171,True,True,True,True
27,7,34/543,True,True,34/531,True,True,True,True
27,8,7/111,True,True,35/549,True,True,True,True
27,9,4/63,True,True,4/63,True,True,True,True
27,10,37/579,True,True,37/585,True,True,True,True
27,11,38/591,True,True,38/603,True,True,True,True
27,12,13/201,True,True,13/207,True,True,True,True
27,13,8/123,True,True,40/639,True,True,True,True
27,14,41/627,True,True,41/657,False,False,True,True
27,15,14/213,True,True,14/225,False,False,True,True
27,16,43/651,True,True,43/693,False,False,True,True
27,17,44/663,True,True,44/711,False,False,True,True
27,18,1/15,True,True,5/81,False,False,True,True
27,19,46/687,True,True,46/747,False,False,True,True
27,20,47/699,True,True,47/765,False,False,True,True
27,21,16/237,True,True,16/261,False,False,True,True
27,22,49/723,True,True,49/801,False,False,True,True
27,23,10/147,True,True,50/819,False,False,True,True
27,24,17/249,True,True,17/279,False,False,True,True
27,25,52/759,True,True,52/855,False,False,True,True
27,26,53/771,True,True,53/873,False,False,True,True
27,27,2/29,True,True,2/33,False,False,True,True
27,28,11/159,True,True,55/909,False,False,True,True
27,29,56/807,True,True,56/927,False,False,True,True
27,30,19/273,True,True,19/315,False,False,True,True
27,31,58/831,True,True,58/963,False,False,True,True
27,32,59/843,True,True,59/981,False,False,True,True
27,33,4/57,True,True,20/333,False,False,True,True
27,34,61/867,True,True,61/1017,False,False,True,True
27,35,62/879,True,True,62/1035,False,False,True,True
27,36,7/99,True,True,7/117,False,False,True,True
27,37,64/903,True,True,64/1071,False,False,True,True
27,38,13/183,True,True,65/1089,False,False,True,True
27,39,22/309,True,True,22/369,False,False,True,True
27,40,67/939,True,True,67/1125,False,False,True,True
27,41,68/951,True,True,68/1143,False,False,True,True
27,42,23/321,True,True,23/387,False,False,True,True
27,43,14/195,True,True,70/1179,False,False,True,True
27,44,71/987,True,True,71/1197,False,False,True,True
27,45,8/111,True,True,8/135,False,False,True,True
27,46,73/1011,True,True,73/1233,False,False,True,True
27,47,74/1023,True,True,74/1251,False,False,True,True
27,48,5/69,True,True,25/423,False,False,True,True
27,49,76/1047,True,True,76/1287,False,False,True,True
27,50,77/1059,True,True,77/1305,False,False,True,True
27,51,26/357,True,True,26/441,False,False,True,True
27,52,79/1083,True,True,79/1341,False,False,True,True
27,53,16/219,True,True,80/1359,False,False,True,True
27,54,3/41,True,True,1/17,False,False,True,True
27,55,82/1119,True,True,82/1395,False,False,True,True
27,56,83/1131,True,True,83/1413,False,False,True,True
27,57,28/381,True,True,28/477,False,False,True,True
27,58,17/231,True,True,85/1449,False,False,True,True
27,59,86/1167,True,True,86/1467,False,False,True,True
27,60,29/393,True,True,29/495,False,False,True,True
27,61,88/1191,True,True,88/1503,False,False,True,True
27,62,89/1203,True,True,89/1521,False,False,True,True
27,63,2/27,True,True,10/171,False,False,True,True
27,64,91/1227,True,True,91/1557,False,False,True,True
28,0,1/17,False,False,1/15,True,True,True,True
28,1,29/488,False,False,29/438,True,True,True,True
28,2,3/50,False,False,5/76,True,True,True,True
28,3,31/512,False,False,31/474,True,True,True,True
28,4,8/131,False,False,8/123,True,True,True,True
28,5,33/536,False,False,11/170,True,True,True,True
28,6,17/274,False,False,17/264,True,True,True,True
28,7,1/16,True,True,5/78,True,True,True,True
28,8,9/143,True,True,3/47,True,True,True,True
28,9,37/584,True,True,37/582,True,True,True,True
28,10,19/298,True,True,19/300,True,True,True,True
28,11,39/608,True,True,13/206,True,True,True,True
28,12,2/31,True,True,10/159,True,True,True,True
28,13,41/632,True,True,41/654,True,True,True,True
28,14,3/46,True,True,1/16,True,True,True,True
28,15,43/656,True,True,43/690,False,False,True,True
28,16,11/167,True,True,11/177,False,False,True,True
28,17,9/136,True,True,15/242,False,False,True,True
28,18,23/346,True,True,23/372,False,False,True,True
28,19,47/704,True,True,47/762,False,False,True,True
28,20,12/179,True,True,4/65,False,False,True,True
28,21,7/104,True,True,7/114,False,False,True,True
28,22,5/74,True,True,25/408,False,False,True,True
28,23,51/752,True,True,17/278,False,False,True,True
28,24,13/191,True,True,13/213,False,False,True,True
28,25,53/776,True,True,53/870,False,False,True,True
28,26,27/394,True,True,9/148,False,False,True,True
28,27,11/160,True,True,55/906,False,False,True,True
28,28,2/29,True,True,2/33,False,False,True,True
28,29,57/824,True,True,19/314,False,False,True,True
28,30,29/418,True,True,29/480,False,False,True,True
28,31,59/848,True,True,59/978,False,False,True,True
28,32,3/43,True,True,5/83,False,False,True,True
28,33,61/872,True,True,61/1014,False,False,True,True
28,34,31/442,True,True,31/516,False,False,True,True
28,35,9/128,True,True,3/50,False,False,True,True
28,36,16/227,True,True,16/267,False,False,True,True
28,37,13/184,True,True,65/1086,False,False,True,True
28,38,33/466,True,True,11/184,False,False,True,True
28,39,67/944,True,True,67/1122,False,False,True,True
28,40,17/239,True,True,17/285,False,False,True,True
28,41,69/968,True,True,23/386,False,False,True,True
28,42,1/14,True,True,5/84,False,False,True,True
28,43,71/992,True,True,71/1194,False,False,True,True
28,44,18/251,True,True,6/101,False,False,True,True
28,45,73/1016,True,True,73/1230,False,False,True,True
28,46,37/514,True,True,37/624,False,False,True,True
28,47,15/208,True,True,25/422,False,False,True,True
28,48,19/263,True,True,19/321,False,False,True,True
28,49,11/152,True,True,11/186,False,False,True,True
28,50,39/538,True,True,13/220,False,False,True,True
28,51,79/1088,True,True,79/1338,False,False,True,True
28,52,4/55,True,True,20/339,False,False,True,True
28,53,81/1112,True,True,27/458,False,False,True,True
28,54,41/562,True,True,41/696,False,False,True,True
28,55,83/1136,True,True,83/1410,False,False,True,True
28,56,3/41,True,True,1/17,False,False,True,True
28,57,17/232,True,True,85/1446,False,False,True,True
28,58,43/586,True,True,43/732,False,False,True,True
28,59,87/1184,True,True,29/494,False,False,True,True
28,60,22/299,True,True,22/375,False,False,True,True
28,61,89/1208,True,True,89/1518,False,False,True,True
28,62,9/122,True,True,15/256,False,False,True,True
28,63,13/176,True,True,13/222,False,False,True,True
28,64,23/311,True,True,23/393,False,False,True,True
29,0,1/17,False,False,1/15,True,True,True,True
29,1,6/101,False,False,10/151,True,True,True,True
29,2,31/517,False,False,31/471,True,True,True,True
29,3,32/529,False,False,32/489,True,True,True,True
29,4,33/541,False,False,11/169,True,True,True,True
29,5,34/553,False,False,34/525,True,True,True,True
29,6,7/113,False,False,35/543,True,True,True,True
29,7,36/577,False,False,12/187,True,True,True,True
29,8,37/589,True,True,37/579,True,True,True,True
29,9,38/601,True,True,38/597,True,True,True,True
29,10,39/613,True,True,13/205,True,True,True,True
29,11,8/125,True,True,40/633,True,True,True,True
29,12,41/637,True,True,41/651,True,True,True,True
29,13,42/649,True,True,14/223,True,True,True,True
29,14,43/661,True,True,43/687,True,True,True,True
29,15,44/673,True,True,44/705,False,False,True,True
29,16,9/137,True,True,15/241,False,False,True,True
29,17,46/697,True,True,46/741,False,False,True,True
29,18,47/709,True,True,47/759,False,False,True,True
29,19,48/721,True,True,16/259,False,False,True,True
29,20,49/733,True,True,49/795,False,False,True,True
29,21,10/149,True,True,50/813,False,False,True,True
29,22,51/757,True,True,17/277,False,False,True,True
29,23,52/769,True,True,52/849,False,False,True,True
29,24,53/781,True,True,53/867,False,False,True,True
29,25,54/793,True,True,18/295,False,False,True,True
29,26,11/161,True,True,55/903,False,False,True,True
29,27,56/817,True,True,56/921,False,False,True,True
29,28,57/829,True,True,19/313,False,False,True,True
29,29,2/29,True,True,2/33,False,False,True,True
29,30,59/853,True,True,59/975,False,False,True,True
29,31,12/173,True,True,20/331,False,False,True,True
29,32,61/877,True,True,61/1011,False,False,True,True
29,33,62/889,True,True,62/1029,False,False,True,True
29,34,63/901,True,True,21/349,False,False,True,True
29,35,64/913,True,True,64/1065,False,False,True,True
29,36,13/185,True,True,65/1083,False,False,True,True
29,37,66/937,True,True,22/367,False,False,True,True
29,38,67/949,True,True,67/1119,False,False,True,True
29,39,68/961,True,True,68/1137,False,False,True,True
29,40,69/973,True,True,23/385,False,False,True,True
29,41,14/197,True,True,70/1173,False,False,True,True
29,42,71/997,True,True,71/1191,False,False,True,True
29,43,72/1009,True,True,24/403,False,False,True,True
29,44,73/1021,True,True,73/1227,False,False,True,True
29,45,74/1033,True,True,74/1245,False,False,True,True
29,46,15/209,True,True,25/421,False,False,True,True
29,47,76/1057,True,True,76/1281,False,False,True,True
29,48,77/1069,True,True,77/1299,False,False,True,True
29,49,78/1081,True,True,26/439,False,False,True,True
29,50,79/1093,True,True,79/1335,False,False,True,True
29,51,16/221,True,True,80/1353,False,False,True,True
29,52,81/1117,True,True,27/457,False,False,True,True
29,53,82/1129,True,True,82/1389,False,False,True,True
29,54,83/1141,True,True,83/1407,False,False,True,True
29,55,84/1153,True,True,28/475,False,False,True,True
29,56,17/233,True,True,85/1443,False,False,True,True
29,57,86/1177,True,True,86/1461,False,False,True,True
29,58,3/41,True,True,1/17,False,False,True,True
29,59,88/1201,True,True,88/1497,False,False,True,True
29,60,89/1213,True,True,89/1515,False,False,True,True
29,61,18/245,True,True,30/511,False,False,True,True
29,62,91/1237,True,True,91/1551,False,False,True,True
29,63,92/1249,True,True,92/1569,False,False,True,True
29,64,93/1261,True,True,31/529,False,False,True,True
30,0,1/17,False,False,1/15,True,True,True,True
30,1,31/522,False,False,31/468,True,True,True,True
30,2,16/267,False,False,16/243,True,True,True,True
30,3,11/182,False,False,11/168,True,True,True,True
30,4,17/279,False,False,17/261,True,True,True,True
30,5,7/114,False,False,7/108,True,True,True,True
30,6,6/97,False,False,2/31,True,True,True,True
30,7,37/594,False,False,37/576,True,True,True,True
30,8,19/303,True,True,19/297,True,True,True,True
30,9,13/206,True,True,13/204,True,True,True,True
30,10,4/63,True,True,4/63,True,True,True,True
30,11,41/642,True,True,41/648,True,True,True,True
30,12,7/109,True,True,7/111,True,True,True,True
30,13,43/666,True,True,43/684,True,True,True,True
30,14,22/339,True,True,22/351,True,True,True,True
30,15,3/46,True,True,1/16,True,True,True,True
30,16,23/351,True,True,23/369,False,False,True,True
30,17,47/714,True,True,47/756,False,False,True,True
30,18,8/121,True,True,8/129,False,False,True,True
30,19,49/738,True,True,49/792,False,False,True,True
30,20,1/15,True,True,5/81,False,False,True,True
30,21,17/254,True,True,17/276,False,False,True,True
30,22,26/387,True,True,26/423,False,False,True,True
30,23,53/786,True,True,53/864,False,False,True,True
30,24,9/133,True,True,3/49,False,False,True,True
30,25,11/162,True,True,11/180,False,False,True,True
30,26,28/411,True,True,28/459,False,False,True,True
30,27,19/278,True,True,19/312,False,False,True,True
30,28,29/423,True,True,29/477,False,False,True,True
30,29,59/858,True,True,59/972,False,False,True,True
30,30,2/29,True,True,2/33,False,False,True,True
30,31,61/882,True,True,61/1008,False,False,True,True
30,32,31/447,True,True,31/513,False,False,True,True
30,33,21/302,True,True,7/116,False,False,True,True
30,34,32/459,True,True,32/531,False,False,True,True
30,35,13/186,True,True,13/216,False,False,True,True
30,36,11/157,True,True,11/183,False,False,True,True
30,37,67/954,True,True,67/1116,False,False,True,True
30,38,34/483,True,True,34/567,False,False,True,True
30,39,23/326,True,True,23/384,False,False,True,True
30,40,7/99,True,True,7/117,False,False,True,True
30,41,71/1002,True,True,71/1188,False,False,True,True
